providers,urc_code,urc_cat,metric,rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
Bupe,4,Small metro (4),geodesic_km,15,6653,358,0,29312699,36.056206757017364,35.636416736893175,33.211981208362126,3.7437507522894515,14.973073897121969,28.65852128679125,46.421341571054946,116.82449893220266,1.3913826699941996,380.10648787516266
Bupe,56,Rural (5-6),geodesic_km,15,12162,1974,0,46070912,66.55870531094328,63.33129680199183,49.72380443846822,18.854439597725868,38.15182041401765,55.53931754841554,82.1961716597161,177.0053750246641,1.625581379429262,1521.1162483632586
Bupe,5,Micropolitan (5),geodesic_km,15,6654,641,0,27214881,59.04891880619387,58.091048992065204,37.44438068028896,14.92278221244206,33.89113696045559,48.06135018578564,74.67258192538152,164.15200523194346,1.625581379429262,374.90687444351744
Bupe,6,Non-core (6),geodesic_km,15,5508,1333,0,18856031,75.63098552201855,70.89453853391642,60.129527328339364,25.429118718811694,45.18092875707441,62.804861249756975,88.31520769696195,192.255167380368,6.27005278440979,1521.1162483632586
Bupe,99,All,geodesic_km,16,73031,3140,0,320880696,23.826147345052448,22.318273281504133,34.67344605216833,1.6656644085937147,5.405272756349811,10.379010462908436,30.161350209439806,111.81895928064326,0.21953309188372536,1938.689908977698
Bupe,1234,Urban (1-4),geodesic_km,16,60869,1166,0,274809784,14.924896164693743,15.146913364925414,21.365635324067238,1.5463250442780145,4.837081204630984,8.251285912939167,16.643195746163624,67.82648504402363,0.21953309188372536,1938.689908977698
Bupe,1,Large central metro (1),geodesic_km,16,22670,68,0,98871617,6.3219943587525975,6.808448058724253,5.1464499060186215,1.110401519695121,3.2642285121569423,5.308789733980805,7.973032928588179,17.76083670269717,0.21953309188372536,131.8143493549555
Bupe,2,Large fringe metro (2),geodesic_km,16,16595,368,0,79764236,13.356735614058438,13.50645230449615,11.129194018136081,2.75352337798221,5.7687437496463865,9.568086108622918,17.096997259218256,43.93296456195714,0.8495869975666119,132.5891436959835
Bupe,3,Medium metro (3),geodesic_km,16,14951,372,0,66861232,19.08082482253646,19.202006232604486,27.401912374994872,2.538108519860443,6.604091334040337,11.48300998121996,22.20504393542893,75.300321430970115,0.5320606024222021,1938.689908977698
Bupe,4,Small metro (4),geodesic_km,16,6653,358,0,29312699,38.81128109105361,38.486939688941604,34.96352840244564,4.020728370191192,17.149559973605086,30.492292542284495,48.397914123009684,128.36070551059913,1.5945006714731118,380.1855695649207
Bupe,56,Rural (5-6),geodesic_km,16,12162,1974,0,46070912,68.3755847811036,65.0949361281449,50.53319346870293,19.752358062730387,39.26739698146057,56.92246432475763,84.31368684668786,181.69238605077393,2.1417362192676763,1523.8121063709204
Bupe,5,Micropolitan (5),geodesic_km,16,6654,641,0,27214881,60.719194712969596,59.77040883148864,38.033387018375144,15.80296871109508,35.17983128401335,49.612213725629516,76.57261203822297,165.51354346777202,2.1417362192676763,375.1890338696677
Bupe,6,Non-core (6),geodesic_km,16,5508,1333,0,18856031,77.62497103988422,72.77981831569281,61.1155864839765,25.997822884726318,46.436751916597814,64.26325166728934,91.23468400687108,198.23961273612798,6.424719938652976,1523.8121063709204
Bupe,99,All,geodesic_km,17,73031,3140,0,320880696,24.6858238556153,23.15005338189656,35.50513873249201,1.7229276334935377,5.6142944405494735,10.832239200835186,31.54378289869649,115.52649277120676,0.23943176724359116,1939.4466893302847
Bupe,1234,Urban (1-4),geodesic_km,17,60869,1166,0,274809784,15.60752139761666,15.839694363608128,22.08561653048881,1.6139528048742595,5.02161909570671,8.616856838055561,17.458988903988207,71.51076494040262,0.23943176724359116,1939.4466893302847
Bupe,1,Large central metro (1),geodesic_km,17,22670,68,0,98871617,6.511845420143602,7.015019359273264,5.2266862326208505,1.1601698589013716,3.373860904722929,5.492605430095294,8.233336134011623,18.136466029345794,0.23943176724359116,134.59891453141475
Bupe,2,Large fringe metro (2),geodesic_km,17,16595,368,0,79764236,13.727915696395051,13.876810616948836,11.325611261712751,2.9012567996303504,5.981853273363033,9.916369923979587,17.61403731106295,44.8936225879488,0.8495869975666119,132.6196101040009
Bupe,3,Medium metro (3),geodesic_km,17,14951,372,0,66861232,19.76341049932689,19.86552932518805,28.033287296374066,2.6837502474475663,6.895189180310053,12.020715591066079,22.88553059985366,76.58068787310275,0.6260517391014597,1939.4466893302847
Bupe,4,Small metro (4),geodesic_km,17,6653,358,0,29312699,41.94997338340009,41.76380064352659,35.50244063937327,4.370706384178851,19.830242447233047,33.83898760977366,53.05428872382465,130.28352629304078,1.5945006714731118,380.21101566012186
Bupe,56,Rural (5-6),geodesic_km,17,12162,1974,0,46070912,70.12137658673839,66.75583619727247,51.49615046024566,20.351328502008695,40.26438550953851,58.29872149015789,85.93078382439808,186.7762377986496,2.1987196431199094,1559.2750104260099
Bupe,5,Micropolitan (5),geodesic_km,17,6654,641,0,27214881,62.402185478338524,61.43136814976532,39.03734058367947,16.434073983575754,36.28580510466702,51.093620026163364,78.30078880285913,171.7111120992825,2.1987196431199094,379.250480565251
Bupe,6,Non-core (6),geodesic_km,17,5508,1333,0,18856031,79.44663033316047,74.4406328706132,62.09689863514087,26.84933805852392,47.300561454352646,65.82694384309107,93.2277979485672,200.78685671191667,8.09907385969005,1559.2750104260099
Bupe,99,All,geodesic_km,18,73031,3140,0,320880696,25.45621886537907,23.890075875950398,36.23337462135967,1.7902443633545113,5.817535881159783,11.260314487890382,32.74565858210441,117.46134036331601,0.24284128442047892,1942.3412884510512
Bupe,1234,Urban (1-4),geodesic_km,18,60869,1166,0,274809784,16.197252969790693,16.43185859839653,22.623677537664307,1.6790954712717647,5.206679794523341,8.940512586655665,18.12849875467123,74.83903394703353,0.24284128442047892,1942.3412884510512
Bupe,1,Large central metro (1),geodesic_km,18,22670,68,0,98871617,6.693216831746031,7.210124079758565,5.301675700801011,1.2020399554707868,3.491009549965879,5.6618479489292355,8.462610239424965,18.575646623401752,0.24284128442047892,134.67483510637686
Bupe,2,Large fringe metro (2),geodesic_km,18,16595,368,0,79764236,14.090991018882262,14.238242852572109,11.476440023068818,3.003617948399864,6.204254490720732,10.22862648425728,18.11992597652396,45.55583778760438,0.8739923604842774,132.65660513661905
Bupe,3,Medium metro (3),geodesic_km,18,14951,372,0,66861232,20.373738029641633,20.471985292765886,28.351886639193676,2.8032971029423783,7.121887195296828,12.568338462941606,23.534361004670384,79.06974906050033,0.626642384318787,1942.3412884510512
Bupe,4,Small metro (4),geodesic_km,18,6653,358,0,29312699,44.45026487343814,44.290502363137705,36.000761542763456,4.747494662054539,21.807007573952596,36.192549092031825,56.30453063651172,131.2595045747912,1.6812206782368764,380.3316367607938
Bupe,56,Rural (5-6),geodesic_km,18,12162,1974,0,46070912,71.79596521454607,68.37782291837156,52.3985331874612,21.02844365909475,41.549177734095345,59.72724084823521,87.47264764299354,194.80180206686856,2.302025136528044,1559.3649421500038
Bupe,5,Micropolitan (5),geodesic_km,18,6654,641,0,27214881,64.0529609155442,63.08783689212328,39.99669644051881,17.460246688762705,37.386900864437635,52.50377678726378,80.30998964365723,175.1621036292919,2.302025136528044,379.3684086150117
Bupe,6,Non-core (6),geodesic_km,18,5508,1333,0,18856031,81.14998674787185,76.01285174262468,63.01170272860825,27.839714073292797,48.37526112912532,66.89925731635711,94.8999642738361,206.64666498741212,9.192683202886014,1559.3649421500038
Bupe,99,All,geodesic_km,19,73031,3140,0,320880696,26.23311165641419,24.678208304171367,37.18744527052936,1.8514921198033925,6.015470722086439,11.707316283841521,33.6433390246371,122.21901438252371,0.2542589706979587,1944.5342228434108
Bupe,1234,Urban (1-4),geodesic_km,19,60869,1166,0,274809784,16.799166005785906,17.07657133030784,23.469367311610558,1.7320569198456515,5.385027251612283,9.23518189589769,18.846546061607334,78.13069384175844,0.2542589706979587,1944.5342228434108
Bupe,1,Large central metro (1),geodesic_km,19,22670,68,0,98871617,6.875026115802356,7.407834265885353,5.392466388088215,1.2425097682544717,3.589480252542754,5.831637019117981,8.698433054017306,19.0353182125084,0.2542589706979587,136.5703157428505
Bupe,2,Large fringe metro (2),geodesic_km,19,16595,368,0,79764236,14.432198699030138,14.583352109604666,11.626497668216322,3.1328958006655983,6.3937251639822605,10.563494039868491,18.657433262687647,46.097394697082514,0.895556027872906,132.80657112109762
Bupe,3,Medium metro (3),geodesic_km,19,14951,372,0,66861232,21.23730053072073,21.435133744179463,29.508573145354585,2.968102573117697,7.405578387343956,13.184410388161249,24.23148582139351,84.0717977066489,0.6288800419754309,1944.5342228434108
Bupe,4,Small metro (4),geodesic_km,19,6653,358,0,29312699,46.54597563741652,46.531878106624724,36.9854587171874,5.143127042388597,23.354168549111662,38.24174718369554,58.20387951478582,132.5235004047309,2.1995021425501213,380.61068265024176
Bupe,56,Rural (5-6),geodesic_km,19,12162,1974,0,46070912,73.44860563833271,70.02144385448672,53.59900805913144,21.706189897403583,42.50130083664474,61.16933189113227,89.0454006470464,201.4257741356987,2.8190984004296413,1559.4930644243689
Bupe,5,Micropolitan (5),geodesic_km,19,6654,641,0,27214881,65.68154934076942,64.79189051622969,41.17467886474015,17.997360523180856,38.32088924756786,54.19891591306829,81.97661296439148,180.60349357582712,2.8190984004296413,379.5647390713253
Bupe,6,Non-core (6),geodesic_km,19,5508,1333,0,18856031,82.831683453145,77.56925027163874,64.30366062308885,28.328054940857875,49.60531275290097,68.22477917870826,96.45963289128466,212.07339972414917,11.110372795481682,1559.4930644243689
Bupe,99,All,geodesic_km,20,73031,3140,0,320880696,26.925790001471444,25.352484760293358,37.84485776300495,1.9100202397856627,6.209669409421892,12.139682096711393,34.50332992558392,124.91033168276944,0.25801777830851896,1944.5394217325197
Bupe,1234,Urban (1-4),geodesic_km,20,60869,1166,0,274809784,17.32978149095419,17.62414377787391,23.958755546240823,1.7882310470465332,5.553704317642088,9.552345442295392,19.622514172177898,80.45293408695804,0.25801777830851896,1944.5394217325197
Bupe,1,Large central metro (1),geodesic_km,20,22670,68,0,98871617,7.05789945971925,7.606206739007416,5.486644074572678,1.2878616893980812,3.682141744482035,5.995284629479758,8.963001881122882,19.553414785246385,0.25801777830851896,137.95916986458582
Bupe,2,Large fringe metro (2),geodesic_km,20,16595,368,0,79764236,14.801823186539107,14.949065615288053,11.782656510077063,3.2444859953283207,6.627024769068538,10.910111134230453,19.155935324301407,46.8416339800898,0.895556027872906,132.88739584717604
Bupe,3,Medium metro (3),geodesic_km,20,14951,372,0,66861232,21.845888728696902,22.03031487194646,29.726386679085344,3.0821136263556457,7.733444321349324,13.780488004628099,25.00704615022041,84.8960768687734,0.7003007586181828,1944.5394217325197
Bupe,4,Small metro (4),geodesic_km,20,6653,358,0,29312699,48.48786271722401,48.643572325323206,37.75270725135739,5.661715468574977,24.99179386766242,40.18655999747115,60.03186067294567,138.0068836849086,2.2607856698079085,381.1818311921892
Bupe,56,Rural (5-6),geodesic_km,20,12162,1974,0,46070912,74.95238447825771,71.45150090429841,54.4077981419207,22.297306609118248,43.40211636708556,62.57523317134378,90.61063967793564,206.0282613772123,2.8591381255204174,1559.8759101246771
Bupe,5,Micropolitan (5),geodesic_km,20,6654,641,0,27214881,67.10244851234718,66.18541353129314,41.8778818562212,18.678880066750008,39.15066010296271,55.448885432465794,83.55314773774491,183.790375041763,2.8591381255204174,379.578932506973
Bupe,6,Non-core (6),geodesic_km,20,5508,1333,0,18856031,84.43558598827381,79.05203683850118,65.22158501537457,29.069710558946895,50.5570775536603,69.48459839734574,98.30449308328502,217.4630678433595,11.829789444571166,1559.8759101246771
Bupe,99,All,road_km,1,73029,3140,0,320879445,7.821048350655219,7.098009088054862,13.519463596826425,0.38,1.53,3.09,7.51,45.52300000000003,0,436.91
Bupe,1234,Urban (1-4),road_km,1,60868,1166,0,274808533,5.013505125846093,5.040825320769788,7.252869466114098,0.35,1.38,2.67,5.28,26.08324999999997,0,153.26
Bupe,1,Large central metro (1),road_km,1,22670,68,0,98871617,2.5753687692986325,2.7569185401306826,3.1254223346328294,0.26,0.97,1.82,3.1875,9.142749999999978,0,86.66
Bupe,2,Large fringe metro (2),road_km,1,16595,368,0,79764236,5.364293461886111,5.339367045025041,6.719993487633478,0.46,1.72,3.17,6.05,24.780499999999975,0,135.96
Bupe,3,Medium metro (3),road_km,1,14951,372,0,66861232,6.568871647381446,6.532741465637367,8.648950292850964,0.47,1.81,3.48,7.535,32.852500000000006,0,149.43
Bupe,4,Small metro (4),road_km,1,6652,358,0,29311448,8.95170926037282,8.529197933517308,11.21537813453487,0.4927500000000001,2.06,4.47,11.424999999999999,40.32899999999998,0,153.26
Bupe,56,Rural (5-6),road_km,1,12161,1974,0,46070912,21.87330893840967,19.368911239916415,24.44236523861635,0.74,4.3,14.84,30.36,85.64,0,436.91
Bupe,5,Micropolitan (5),road_km,1,6653,641,0,27214881,14.754100405831956,13.928033939226118,17.697339976223947,0.64,2.96,9.15,20.45,60.745999999999945,0.03,257.58
Bupe,6,Non-core (6),road_km,1,5508,1333,0,18856031,30.47245461147422,27.221721212168138,28.384487402734106,0.92,10.24,24.22,42.144999999999996,104.1295,0,436.91
Bupe,99,All,road_km,2,73013,3133,0,320841859,10.842128525057182,9.901904154189555,18.07807136304464,0.65,2.3,4.43,11.1,59.47699999999996,0,904.77
Bupe,1234,Urban (1-4),road_km,2,60862,1165,0,274801553,6.717723045578522,6.7894519845380925,8.992833564436147,0.61,2.0825,3.78,7.26,32.53949999999997,0,155.66
Bupe,1,Large central metro (1),road_km,2,22670,68,0,98871617,3.5152342302602557,3.747944659992766,4.260621602059514,0.46,1.47,2.6,4.31,11.53,0.02,127.13
Bupe,2,Large fringe metro (2),road_km,2,16595,368,0,79764236,7.164518830973185,7.186659198114805,7.994228440519955,0.85,2.56,4.43,8.38,30.541499999999996,0.14,141.31
Bupe,3,Medium metro (3),road_km,2,14951,372,0,66861232,8.675237776737342,8.67299249586068,10.20368476275962,0.85,2.72,5,10.55,39.035,0,152.73
Bupe,4,Small metro (4),road_km,2,6646,357,0,29304468,12.12233373457719,11.672665638564059,14.546806525518301,0.93,3.11,6.47,15.967500000000001,49.06375,0,155.66
Bupe,56,Rural (5-6),road_km,2,12151,1968,0,46040306,31.500474858036377,28.47925005320338,32.35437696998746,1.4474999999999998,9.68,24.33,43.3,107.17,0.08,904.77
Bupe,5,Micropolitan (5),road_km,2,6653,641,0,27214881,21.576153614910567,20.74928060130044,23.0562212920774,1.21,5.11,15.48,29.83,82.27099999999999,0.19,434.07
Bupe,6,Non-core (6),road_km,2,5498,1327,0,18825425,43.509661695161874,39.654041526286925,37.51020502843697,2.1842500000000005,21.912499999999998,36.775000000000006,56.572500000000005,128.48924999999997,0.08,904.77
Bupe,99,All,road_km,3,73013,3133,0,320841859,13.218532179200965,12.109087230478863,20.923233368824214,0.87,2.92,5.47,14.14,70.04099999999991,0.01,905.33
Bupe,1234,Urban (1-4),road_km,3,60862,1165,0,274801553,7.931936840721632,8.04480887551607,10.008116424955581,0.82,2.63,4.6,8.81,36.42,0.01,211.89
Bupe,1,Large central metro (1),road_km,3,22670,68,0,98871617,4.169708425231583,4.455707300913264,4.973825801303377,0.62,1.85,3.2,5.13,13.242749999999978,0.03,173.98
Bupe,2,Large fringe metro (2),road_km,3,16595,368,0,79764236,8.561670382645374,8.596947977537202,8.976931280843308,1.18,3.24,5.45,10.21,34.418999999999976,0.14,142.54
Bupe,3,Medium metro (3),road_km,3,14951,372,0,66861232,10.231427998127215,10.263231080157183,11.215435447710231,1.12,3.4,6.15,12.73,42.57,0.01,166.15
Bupe,4,Small metro (4),road_km,3,6646,357,0,29304468,14.019748721035208,13.58979542573508,15.82740242020182,1.24,3.91,8.18,18.93,51.355,0.38,211.89
Bupe,56,Rural (5-6),road_km,3,12151,1968,0,46040306,39.69806188791046,36.36761417789013,35.885615054963765,2.0175,16.53,33.06,52.62,124.715,0.08,905.33
Bupe,5,Micropolitan (5),road_km,3,6653,641,0,27214881,28.783974147001352,27.812009840866107,26.58091621414613,1.75,9.11,23.08,40.14,94.93599999999992,0.24,445.78
Bupe,6,Non-core (6),road_km,3,5498,1327,0,18825425,52.904941797017095,48.73598057148776,40.89924952382425,4.214,29.7025,44.685,67.0875,144.016,0.08,905.33
Bupe,99,All,road_km,4,73013,3133,0,320841859,15.143849314505635,13.920672686352937,23.073539344866766,1.05,3.42,6.36,16.58,78.50699999999998,0.06,905.38
Bupe,1234,Urban (1-4),road_km,4,60862,1165,0,274801553,8.954729716407611,9.096946108743424,10.798630598879589,0.99,3.08,5.32,10.1,40.06474999999999,0.06,213.19
Bupe,1,Large central metro (1),road_km,4,22670,68,0,98871617,4.698119541243934,5.030765439994776,5.246888603409494,0.75,2.16,3.66,5.77,14.51,0.06,209.36
Bupe,2,Large fringe metro (2),road_km,4,16595,368,0,79764236,9.803148538716481,9.825108291390142,9.965115338353707,1.45,3.81,6.33,11.72,38.6115,0.23,146.96
Bupe,3,Medium metro (3),road_km,4,14951,372,0,66861232,11.41090428733864,11.491585127237858,11.867041765007984,1.3875,3.96,7.15,14.49,45.322500000000005,0.2,168.02
Bupe,4,Small metro (4),road_km,4,6646,357,0,29304468,15.830380680108336,15.370393645091935,16.876800489236125,1.56,4.68,9.655000000000001,21.78,57.153749999999995,0.47,213.19
Bupe,56,Rural (5-6),road_km,4,12151,1968,0,46040306,46.14394782322442,42.71213108314267,38.23813755873492,2.77,21.744999999999997,39.56,60.8,139.58,0.08,905.38
Bupe,5,Micropolitan (5),road_km,4,6653,641,0,27214881,35.02225311889373,33.992065161703266,29.873479363161515,2.27,13.43,29.33,47.75,114.05599999999998,0.35,623.49
Bupe,6,Non-core (6),road_km,4,5498,1327,0,18825425,59.602048017460895,55.31825053936365,42.67320832062378,7.858250000000002,34.66,50.47,74.4575,155.98099999999994,0.08,905.38
Bupe,99,All,road_km,5,73013,3133,0,320841859,16.853130675359182,15.536596538888649,25.053919284333936,1.19,3.86,7.16,18.93,85.38099999999991,0.08,905.51
Bupe,1234,Urban (1-4),road_km,5,60862,1165,0,274801553,9.95547698071046,10.128526420372886,11.90232859909332,1.12,3.47,5.945,11.24,43.77474999999999,0.17,213.29
Bupe,1,Large central metro (1),road_km,5,22670,68,0,98871617,5.1670344067048966,5.5355904254099535,5.485659294073119,0.86,2.41,4.07,6.41,16.19,0.17,209.37
Bupe,2,Large fringe metro (2),road_km,5,16595,368,0,79764236,10.800560409761976,10.843492706054377,10.678414949002496,1.67,4.28,7.09,13.04,41.101499999999994,0.38,186.03
Bupe,3,Medium metro (3),road_km,5,14951,372,0,66861232,12.533873988361982,12.626931318884463,12.561295438963398,1.58,4.46,8.05,15.975000000000001,48.2325,0.2,168.05
Bupe,4,Small metro (4),road_km,5,6646,357,0,29304468,18.3786217273548,17.978381927288357,19.72748571809687,1.8712499999999999,5.38,11.39,25.0775,68.72625000000001,0.56,213.29
Bupe,56,Rural (5-6),road_km,5,12151,1968,0,46040306,51.40213891860752,47.81583610999458,40.37696306635366,3.6375,26.255000000000003,43.85,66.61500000000001,150.64999999999998,0.08,905.51
Bupe,5,Micropolitan (5),road_km,5,6653,641,0,27214881,40.15816774387494,39.05670803116868,32.58511137987294,2.81,17.95,33.82,53.64,125.72799999999994,0.51,634.34
Bupe,6,Non-core (6),road_km,5,5498,1327,0,18825425,65.00820298290287,60.478425577642994,44.501515639823886,13.85,38.822500000000005,55.285,79.25,168.83299999999997,0.08,905.51
Bupe,99,All,road_km,6,73013,3133,0,320841859,18.313307356224236,16.907669367512298,26.56248923002018,1.34,4.25,7.89,21.05,90.15099999999991,0.08,907.11
Bupe,1234,Urban (1-4),road_km,6,60862,1165,0,274801553,10.80939009562617,10.99812420128499,12.665075967560023,1.25,3.82,6.5,12.38,46.234749999999984,0.17,231.96
Bupe,1,Large central metro (1),road_km,6,22670,68,0,98871617,5.598873842082047,6.008315336847378,5.732159329419052,0.96,2.65,4.44,6.96,17.312749999999976,0.17,220.66
Bupe,2,Large fringe metro (2),road_km,6,16595,368,0,79764236,11.756333835492619,11.805074479745533,11.500308926135945,1.88,4.71,7.73,14.344999999999999,44.23,0.45,231.96
Bupe,3,Medium metro (3),road_km,6,14951,372,0,66861232,13.557241656076517,13.657555816650223,13.207485920398256,1.79,4.93,8.84,17.485,50.18,0.21,168.81
Bupe,4,Small metro (4),road_km,6,6646,357,0,29304468,20.03670628949744,19.5692343908103,20.911783761203786,2.15,6.052499999999999,12.87,27.02,73.14250000000001,0.65,213.47
Bupe,56,Rural (5-6),road_km,6,12151,1968,0,46040306,55.89897210106164,52.18007153623176,41.73189934512408,4.58,29.99,47.92,71.92500000000001,161.0025,0.08,907.11
Bupe,5,Micropolitan (5),road_km,6,6653,641,0,27214881,44.79732150909364,43.62022807742573,34.42761700012753,3.5,21.95,37.75,59.41,139.13899999999998,0.66,634.34
Bupe,6,Non-core (6),road_km,6,5498,1327,0,18825425,69.33281738814114,64.5545661949199,45.665934994589584,17.247,42.0625,59.185,84.3225,178.14174999999992,0.08,907.11
Bupe,99,All,road_km,7,73007,3130,0,320818011,19.688670401468354,18.199947229116137,28.023416718862414,1.47,4.63,8.58,22.94,95.22849999999991,0.29,907.21
Bupe,1234,Urban (1-4),road_km,7,60862,1165,0,274801553,11.601030692386054,11.805903851605963,13.408342230997725,1.37,4.16,7.05,13.37,48.92474999999999,0.29,232.07
Bupe,1,Large central metro (1),road_km,7,22670,68,0,98871617,5.9727212174680195,6.407678961698381,5.9047233072383,1.03,2.89,4.78,7.41,18.335499999999957,0.29,220.91
Bupe,2,Large fringe metro (2),road_km,7,16595,368,0,79764236,12.52807893943959,12.578907230303065,11.952531795757249,2.12,5.13,8.37,15.4,45.8815,0.65,232.07
Bupe,3,Medium metro (3),road_km,7,14951,372,0,66861232,14.487097852986423,14.625373095129328,13.80269610369023,1.99,5.37,9.61,18.77,52.2825,0.52,179.39
Bupe,4,Small metro (4),road_km,7,6646,357,0,29304468,21.992216370749322,21.4822444239561,22.479940202775673,2.38,6.8325000000000005,14.24,30.01,79.4375,0.65,213.94
Bupe,56,Rural (5-6),road_km,7,12145,1965,0,46016458,60.21810045286126,56.3839606551204,43.005394710041394,5.928000000000001,33.86,51.51,76.68,168.24999999999997,1.11,907.21
Bupe,5,Micropolitan (5),road_km,7,6653,641,0,27214881,49.47812265143544,48.20767044030065,35.96962229812792,4.292000000000001,26.37,42.22,64.74,150.58499999999992,1.22,634.54
Bupe,6,Non-core (6),road_km,7,5492,1324,0,18801577,73.22849235251275,68.2189660494968,47.05186616161959,20.9155,44.707499999999996,62.49,88.4325,185.93574999999987,1.11,907.21
Bupe,99,All,road_km,8,73007,3130,0,320818011,21.042876436506088,19.48146817564429,29.332437889862536,1.59,4.99,9.29,25.05,100.39849999999991,0.34,907.43
Bupe,1234,Urban (1-4),road_km,8,60862,1165,0,274801553,12.469480464000526,12.676744923053619,14.208679959946124,1.48,4.47,7.58,14.44,51.78949999999997,0.34,232.15
Bupe,1,Large central metro (1),road_km,8,22670,68,0,98871617,6.32778209086899,6.788713956301534,6.085188654579362,1.11,3.11,5.11,7.87,18.99,0.34,222.39
Bupe,2,Large fringe metro (2),road_km,8,16595,368,0,79764236,13.243251581801747,13.293208719130714,12.37911602140533,2.32,5.5,9,16.265,47.532999999999994,0.67,232.15
Bupe,3,Medium metro (3),road_km,8,14951,372,0,66861232,15.711409939134507,15.82933765219881,14.948291112224778,2.15,5.83,10.39,20.375,55.8,0.54,179.47
Bupe,4,Small metro (4),road_km,8,6646,357,0,29304468,24.19404905206139,23.671694397932765,23.367066468769845,2.68,7.78,16.675,33.0325,85.36625000000001,0.65,215.93
Bupe,56,Rural (5-6),road_km,8,12145,1965,0,46016458,64.00656731165088,60.11798386633756,44.11608872307175,7.612,36.41,54.91,81.11,173.68599999999998,1.23,907.43
Bupe,5,Micropolitan (5),road_km,8,6653,641,0,27214881,53.537921238539006,52.25900301419654,37.37719430376572,5.3660000000000005,29.77,45.6,69.36,156.2969999999999,1.23,639.48
Bupe,6,Non-core (6),road_km,8,5492,1324,0,18801577,76.68826839038601,71.49369073775036,48.14805172268061,24.31,47.29,65.66,93.1275,191.12049999999988,1.64,907.43
Bupe,99,All,road_km,9,72989,3129,0,320746918,22.387334803874555,20.744809087736893,30.942080730514544,1.7,5.31,9.94,26.89,106.84300000000005,0.35,907.48
Bupe,1234,Urban (1-4),road_km,9,60861,1165,0,274801553,13.326387013029692,13.547396955431326,15.267269938476444,1.59,4.77,8.08,15.43,55.435,0.35,233.29
Bupe,1,Large central metro (1),road_km,9,22670,68,0,98871617,6.659519188354654,7.142259710084443,6.270174362750168,1.19,3.32,5.39,8.3,19.725499999999954,0.35,231.35
Bupe,2,Large fringe metro (2),road_km,9,16595,368,0,79764236,13.919301596866527,13.97879355467029,12.734688925812547,2.5185,5.86,9.59,17.155,49.060499999999976,0.67,233.29
Bupe,3,Medium metro (3),road_km,9,14950,372,0,66861232,16.955882943143813,17.07234912706963,16.865491363611657,2.3272500000000003,6.25,11.045,21.99,60.705499999999994,0.56,180.89
Bupe,4,Small metro (4),road_km,9,6646,357,0,29304468,26.422612097502256,25.941193405387875,24.538140377603366,2.9412499999999997,8.7875,18.825,35.94,89.07999999999998,0.77,216.94
Bupe,56,Rural (5-6),road_km,9,12128,1964,0,45945365,67.85718502638522,63.79289525570207,45.96555881441952,9.72175,38.9775,57.864999999999995,85.13749999999999,183.74124999999995,1.46,907.48
Bupe,5,Micropolitan (5),road_km,9,6636,640,0,27143788,57.67357745629897,56.29022261483917,39.61099974856494,6.46,32.62,48.665,73.4875,163.3975,1.46,639.86
Bupe,6,Non-core (6),road_km,9,5492,1324,0,18801577,80.16206846321923,74.62448430788545,49.93541911243447,26.01375,49.41,68.78,96.45750000000001,203.83725,2.16,907.48
Bupe,99,All,road_km,10,72989,3129,0,320746918,23.765032950170575,22.087502779683764,32.43102143480762,1.81,5.66,10.6,29.11,111.66900000000007,0.36,907.74
Bupe,1234,Urban (1-4),road_km,10,60861,1165,0,274801553,14.255251638980628,14.539465848251591,16.225758810074804,1.69,5.08,8.56,16.54,58.86,0.36,235.66
Bupe,1,Large central metro (1),road_km,10,22670,68,0,98871617,6.978818703131893,7.487227392872517,6.423298472737994,1.25,3.5025,5.69,8.68,20.4,0.36,232.16
Bupe,2,Large fringe metro (2),road_km,10,16595,368,0,79764236,14.623303404639952,14.704061813868563,13.15963072272732,2.75,6.205,10.19,18.165,50.95599999999999,0.75,235.66
Bupe,3,Medium metro (3),road_km,10,14950,372,0,66861232,18.262351839464884,18.562816961554045,18.023270728671925,2.5,6.65,11.765,23.6775,64.62649999999998,0.66,181
Bupe,4,Small metro (4),road_km,10,6646,357,0,29304468,29.14281823653325,28.705603786767263,25.855816652450784,3.3024999999999998,10.04,21.805,39.677499999999995,95.28,1.11,220.8
Bupe,56,Rural (5-6),road_km,10,12128,1964,0,45945365,71.4872295514512,67.23269361359955,47.7232222415454,12.85575,40.965,60.96,89.1725,194.67799999999974,1.57,907.74
Bupe,5,Micropolitan (5),road_km,10,6636,640,0,27143788,61.535379746835446,60.01216854331459,41.505534711493226,8.1675,34.78,51.364999999999995,77.85499999999999,171.99375,1.57,640.26
Bupe,6,Non-core (6),road_km,10,5492,1324,0,18801577,83.51207938820102,77.6569469491841,51.80723328971738,27.3865,51.47,71.3,99.625,212.6994999999999,2.47,907.74
Bupe,99,All,road_km,11,72989,3129,0,320746918,25.15518447985313,23.396532660463475,34.537445068743665,1.92,5.98,11.24,30.98,118.57200000000012,0.37,908.62
Bupe,1234,Urban (1-4),road_km,11,60861,1165,0,274801553,15.168960582310511,15.456318584997225,17.841264024968915,1.8,5.37,9.05,17.53,63.33,0.37,306.26
