providers,urc_code,urc_cat,metric,rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
Bupe,5,Micropolitan (5),geodesic_km,19,6654,641,0,27214881,65.84556289978535,64.97323414799263,41.267340786150086,18.51727767409237,38.30179049223203,54.47786329789362,81.84188137926165,181.5748309360714,2.7325927297858064,381.40837616758745
Bupe,6,Non-core (6),geodesic_km,19,5512,1335,0,18878451,83.24717198011021,78.04822153314508,65.48877849924548,28.580839031495227,49.7028265602015,68.23466135516199,96.97632099413254,212.90765336229092,11.197251149474004,1780.0986221607848
Bupe,99,All,geodesic_km,20,73056,3142,0,321004407,27.103605206945737,25.556150745401137,38.07413130179744,1.9235015972653136,6.237239443423418,12.259582102278998,34.794682654677786,125.7274272872868,0.2588482269884277,1945.117618547172
Bupe,1234,Urban (1-4),geodesic_km,20,60890,1166,0,274911075,17.486895294520664,17.805257507813025,24.064878855349168,1.7970559938079433,5.577219416649666,9.626151318473795,19.904780657298893,80.71743748108292,0.2588482269884277,1945.117618547172
Bupe,1,Large central metro (1),geodesic_km,20,22671,68,0,98876565,7.110263726500393,7.677127513114951,5.589483376967299,1.304887488412457,3.7002280843523043,6.0012021446436625,9.00238983172462,19.864737666925762,0.2588482269884277,141.85250612562092
Bupe,2,Large fringe metro (2),geodesic_km,20,16595,368,0,79764236,14.950496121139498,15.113472492861552,11.99868847322729,3.2894348886560114,6.640763761390206,10.967994462767223,19.34990957264004,47.361431766947106,0.8610936419105804,119.22021547500506
Bupe,3,Medium metro (3),geodesic_km,20,14971,372,0,66957575,22.12716399059476,22.35619620900249,29.823050518678,3.098831026784957,7.844169872801828,14.046922056120323,25.458738511002096,86.1427255437139,0.6026498535373854,1945.117618547172
Bupe,4,Small metro (4),geodesic_km,20,6653,358,0,29312699,48.73155122596856,48.89837041214746,37.76106860976541,5.7277239437786704,25.204841374581722,40.39490153304823,60.2620225341531,138.18015207186818,2.293738373040166,405.7905432387666
Bupe,56,Rural (5-6),geodesic_km,20,12166,1976,0,46093332,75.23458223863754,71.78423406460179,55.02056681671932,22.446395439895895,43.58285709873616,62.757987160033,90.83659630711595,207.59774231977806,2.799268892930657,1780.5260265157392
Bupe,5,Micropolitan (5),geodesic_km,20,6654,641,0,27214881,67.28910248005255,66.40412142736265,42.00521995775992,19.038841569938775,39.13887484250429,55.53754208872904,83.95482772788809,185.4583287007624,2.799268892930657,381.45028823881245
Bupe,6,Non-core (6),geodesic_km,20,5512,1335,0,18878451,84.82624085867103,79.54012066721867,66.21238899959911,29.078940565897227,50.654399562274605,69.46774675227934,98.53245547117479,218.12365420573306,11.790700867484187,1780.5260265157392
Bupe,99,All,road_km,1,73054,3142,0,321003156,8.672151148465518,7.959201156732553,14.619800967523243,0.39,1.65,3.42,8.77,49.26,0,446.29
Bupe,1234,Urban (1-4),road_km,1,60889,1166,0,274909824,5.522582568279985,5.59653276144835,8.221189096723808,0.36,1.46,2.86,5.82,28.875999999999912,0,174.5
Bupe,1,Large central metro (1),road_km,1,22671,68,0,98876565,2.7284222134003793,2.941145625558493,3.541921338682177,0.27,1,1.89,3.32,10.0125,0,101.85
Bupe,2,Large fringe metro (2),road_km,1,16595,368,0,79764236,5.796689364266345,5.792894411851447,7.33723025448023,0.5,1.81,3.39,6.57,26.32,0,129.6
Bupe,3,Medium metro (3),road_km,1,14971,372,0,66957575,7.316413065259502,7.340678043821032,9.914809151287441,0.4725,1.97,3.86,8.415,35.6025,0,174.5
Bupe,4,Small metro (4),road_km,1,6652,358,0,29311448,10.324472339146121,10.035384883749176,12.779145194187981,0.55,2.3475,5.4350000000000005,13.62,45.745249999999956,0,167.83
Bupe,56,Rural (5-6),road_km,1,12165,1976,0,46093332,24.436563912864777,22.05062663055038,25.43882863393384,0.97,6.47,17.6,33.55,91.01099999999997,0,446.29
Bupe,5,Micropolitan (5),road_km,1,6653,641,0,27214881,17.20260934916579,16.526725132106954,19.089628184554794,0.79,4.18,11.83,23.08,69.29499999999993,0.01,279.21
Bupe,6,Non-core (6),road_km,1,5512,1335,0,18878451,33.16796806966618,30.013797016503098,29.138989897597543,1.6277499999999998,13.2575,26.395,45.01,107.04474999999994,0,446.29
Bupe,99,All,road_km,2,73036,3134,0,320954238,11.652614053343557,10.73012009867899,19.084401266915393,0.67,2.42,4.75,12.33,63.13,0,904.77
Bupe,1234,Urban (1-4),road_km,2,60882,1165,0,274899641,7.2238669886009,7.350130743022687,9.90807158216005,0.62,2.17,3.97,7.83,35.07949999999997,0,192.15
Bupe,1,Large central metro (1),road_km,2,22671,68,0,98876565,3.66432490847338,3.9324937959768325,4.613190416158379,0.47,1.5,2.67,4.44,12.6225,0.03,127.55
Bupe,2,Large fringe metro (2),road_km,2,16595,368,0,79764236,7.597540825549864,7.649878968188199,8.651009813491338,0.89,2.68,4.64,8.95,32.68299999999999,0,134.96
Bupe,3,Medium metro (3),road_km,2,14971,372,0,66957575,9.417182552935676,9.488061875150049,11.429613689104713,0.86,2.89,5.37,11.46,42.005,0,192.15
Bupe,4,Small metro (4),road_km,2,6645,357,0,29301265,13.49341309255079,13.181426062321883,15.872806524504036,0.98,3.48,7.55,18.1,54.53699999999999,0,175.61
Bupe,56,Rural (5-6),road_km,2,12154,1969,0,46054597,33.837160605561955,30.90525832546097,33.26490254246343,1.83,12.06,26.494999999999997,45.75,111.08399999999993,0.01,904.77
Bupe,5,Micropolitan (5),road_km,2,6653,641,0,27214881,23.873258680294605,23.16953816296312,24.357811711312902,1.52,6.84,17.74,32.35,86.58699999999999,0.01,445.78
Bupe,6,Non-core (6),road_km,2,5501,1328,0,18839716,45.8876676967824,42.07988026093387,38.2384016335234,3.74,23.8,38.63,58.95,129.91,0.04,904.77
Bupe,99,All,road_km,3,73036,3134,0,320954238,13.982173585629004,12.899042465611561,21.899968469477376,0.89,3.04,5.78,15.34,73.08125,0,905.33
Bupe,1234,Urban (1-4),road_km,3,60882,1165,0,274899641,8.429467001741074,8.59648368216676,10.928374112668507,0.83,2.72,4.79,9.37,38.98974999999999,0,211.71
Bupe,1,Large central metro (1),road_km,3,22671,68,0,98876565,4.319811653654448,4.642403921192043,5.262166836860768,0.63,1.88,3.26,5.22,14.227500000000001,0.03,163.86
Bupe,2,Large fringe metro (2),road_km,3,16595,368,0,79764236,8.984519433564326,9.048054679919456,9.64472532415677,1.21,3.36,5.66,10.72,36.47299999999999,0,155.37
Bupe,3,Medium metro (3),road_km,3,14971,372,0,66957575,10.943572239663348,11.042095461491847,12.460879333791716,1.14,3.58,6.54,13.52,45.5175,0.1,209.17
Bupe,4,Small metro (4),road_km,3,6645,357,0,29301265,15.400156508653122,15.121607246990873,17.218040594681877,1.32,4.31,9.29,21.06,57.335999999999956,0.31,211.71
Bupe,56,Rural (5-6),road_km,3,12154,1969,0,46054597,41.7968751028468,38.58099262903115,36.821208681920425,2.55,18.43,34.665,55.01,128.42174999999997,0.04,905.33
Bupe,5,Micropolitan (5),road_km,3,6653,641,0,27214881,30.896407635653087,30.051282287804234,28.134295152029615,2.053,11.16,24.76,42.14,99.78599999999986,0.33,623.49
Bupe,6,Non-core (6),road_km,3,5501,1328,0,18839716,54.98007998545719,50.90257178133683,41.484219491194494,6.9399999999999995,30.74,46.46,69.39,149.905,0.04,905.33
Bupe,99,All,road_km,4,73036,3134,0,320954238,15.87776822388959,14.68077069582113,23.98772694881455,1.07,3.54,6.67,17.77,81.05125000000001,0.04,905.38
Bupe,1234,Urban (1-4),road_km,4,60882,1165,0,274899641,9.448103708813772,9.643006062419703,11.6722698481562,1,3.17,5.49,10.64,42.57974999999998,0.06,213
Bupe,1,Large central metro (1),road_km,4,22671,68,0,98876565,4.850384632349698,5.220597838729532,5.490575773293398,0.75,2.2,3.72,5.9,15.5625,0.06,163.91
Bupe,2,Large fringe metro (2),road_km,4,16595,368,0,79764236,10.205300994275385,10.253993266480983,10.585002373280256,1.51,3.91,6.52,12.165,40.58299999999999,0.22,155.44
Bupe,3,Medium metro (3),road_km,4,14971,372,0,66957575,12.131208336116492,12.277954233109547,13.086505516345403,1.42,4.14,7.54,15.34,48.0375,0.22,211.43
Bupe,4,Small metro (4),road_km,4,6645,357,0,29301265,17.198358164033106,16.88186987558387,18.16584223923079,1.6810000000000003,5.14,10.77,23.66,61.90999999999989,0.32,213
Bupe,56,Rural (5-6),road_km,4,12154,1969,0,46054597,48.08534062859964,44.751160610742076,39.12776571588105,3.40825,23.47,40.9,63.025,144.38099999999991,0.04,905.38
Bupe,5,Micropolitan (5),road_km,4,6653,641,0,27214881,36.91206823989178,36.022476206307864,30.825827443457463,2.6830000000000003,15.32,30.6,50,117.38099999999994,0.39,634.34
Bupe,6,Non-core (6),road_km,4,5501,1328,0,18839716,61.598480276313396,57.36016742131358,43.58899001039579,10.870000000000001,35.72,52.13,75.99,163.44,0.04,905.38
Bupe,99,All,road_km,5,73036,3134,0,320954238,17.572328577687717,16.27870001286601,25.96987435687977,1.22,3.97,7.47,20.08,88.23125,0.04,905.51
Bupe,1234,Urban (1-4),road_km,5,60882,1165,0,274899641,10.43997815446273,10.66697868994307,12.709969083457477,1.15,3.56,6.12,11.78,46.26974999999999,0.16,213.58
Bupe,1,Large central metro (1),road_km,5,22671,68,0,98876565,5.312012262361607,5.717770839834495,5.724681027940561,0.87,2.455,4.12,6.49,16.9125,0.16,165.09
Bupe,2,Large fringe metro (2),road_km,5,16595,368,0,79764236,11.192454353721,11.268603095377232,11.220709647478627,1.74,4.39,7.3,13.515,43.45449999999999,0.42,156.1
Bupe,3,Medium metro (3),road_km,5,14971,372,0,66957575,13.258132389285953,13.416343993790097,13.783281450142463,1.61,4.66,8.41,16.865000000000002,50.38,0.22,213.58
Bupe,4,Small metro (4),road_km,5,6645,357,0,29301265,19.70682317531979,19.447545914485264,20.760848571026852,2,5.84,12.49,26.71,71.59699999999998,0.44,213.1
Bupe,56,Rural (5-6),road_km,5,12154,1969,0,46054597,53.29980582524272,49.77503431068999,41.38165270752884,4.35825,27.51,45.465,68.69,156.0927499999999,0.04,905.51
Bupe,5,Micropolitan (5),road_km,5,6653,641,0,27214881,41.97192244100406,40.991469807639426,33.46063003237621,3.303,19.63,35.29,55.72,131.73899999999992,0.41,634.34
Bupe,6,Non-core (6),road_km,5,5501,1328,0,18839716,66.99993455735321,62.46331807814937,45.681517257035225,15.274999999999999,39.83,56.48,81.44,171.97,0.04,905.51
Bupe,99,All,road_km,6,73036,3134,0,320954238,19.01643696259379,17.631384816485895,27.48234001727712,1.37,4.35,8.2,22.1,93.42125000000001,0.08,907.11
Bupe,1234,Urban (1-4),road_km,6,60882,1165,0,274899641,11.282496468578561,11.522058934882349,13.438201128493542,1.28,3.91,6.7,12.89,48.66949999999997,0.17,256.28
Bupe,1,Large central metro (1),road_km,6,22671,68,0,98876565,5.74065810947907,6.185081845025665,5.949316092335313,0.97,2.69,4.5,7.03,18.1225,0.17,165.56
Bupe,2,Large fringe metro (2),road_km,6,16595,368,0,79764236,12.12163362458572,12.20675835608831,11.896738281610537,1.94,4.81,7.97,14.71,45.98,0.46,158.18
Bupe,3,Medium metro (3),road_km,6,14971,372,0,66957575,14.263725870015364,14.419647600588881,14.396851846761265,1.84,5.1,9.23,18.26,53.24,0.22,213.72
Bupe,4,Small metro (4),road_km,6,6645,357,0,29301265,21.37753799849511,21.046286830961055,22.022251621582544,2.2510000000000003,6.49,14.04,28.76,76.01499999999994,0.45,256.28
Bupe,56,Rural (5-6),road_km,6,12154,1969,0,46054597,57.75740826065493,54.09791804019043,42.82130352111296,5.3,31.14,49.47,73.9075,168.12699999999998,0.08,907.11
Bupe,5,Micropolitan (5),road_km,6,6653,641,0,27214881,46.559720426875096,45.51827040470984,35.269201188962526,3.946,23.33,39.06,60.96,143.49899999999997,0.59,634.54
Bupe,6,Non-core (6),road_km,6,5501,1328,0,18839716,71.30007634975459,66.49163402940894,47.03359284010435,18.915,43.23,60.74,86.13,186.19,0.08,907.11
Bupe,99,All,road_km,7,73030,3131,0,320930390,20.39298890866767,18.914549663994116,28.980592941675745,1.5,4.73,8.87,24.03,98.90549999999989,0.22,907.21
Bupe,1234,Urban (1-4),road_km,7,60882,1165,0,274899641,12.075258040143227,12.326208015855501,14.190611063817876,1.4,4.24,7.235,13.9375,51.11,0.22,265.87
Bupe,1,Large central metro (1),road_km,7,22671,68,0,98876565,6.112923558731419,6.584341313839128,6.132033462908579,1.06,2.93,4.84,7.52,19.02,0.26,167.51
Bupe,2,Large fringe metro (2),road_km,7,16595,368,0,79764236,12.906579692678518,12.984242458612654,12.49176802401792,2.18,5.22,8.56,15.79,47.44449999999999,0.56,230.56
Bupe,3,Medium metro (3),road_km,7,14971,372,0,66957575,15.188327433037205,15.374684958348627,14.952715991383176,2.03,5.53,10.01,19.63,54.88,0.22,213.75
Bupe,4,Small metro (4),road_km,7,6645,357,0,29301265,23.327408577878103,22.94451470269287,23.49346907845057,2.4910000000000005,7.32,15.53,31.5,81.56099999999994,0.65,265.87
Bupe,56,Rural (5-6),road_km,7,12148,1966,0,46030749,62.07887059598288,58.26069964427474,44.221133825741774,6.540500000000001,34.4675,52.93,78.35,174.71599999999992,1.02,907.21
Bupe,5,Micropolitan (5),road_km,7,6653,641,0,27214881,51.17721328723884,49.995337763924084,36.99019183747135,5.07,27.29,43.55,66.53,155.40899999999996,1.02,639.48
Bupe,6,Non-core (6),road_km,7,5495,1325,0,18815868,75.27791082802548,70.215547541575,48.46348704911408,21.950499999999998,45.985,64.07,90.535,196.14899999999992,2.49,907.21
Bupe,99,All,road_km,8,73030,3131,0,320930390,21.74096480898261,20.187821950330104,30.303992434664003,1.62,5.08,9.58,26.09,104.10549999999988,0.29,907.43
Bupe,1234,Urban (1-4),road_km,8,60882,1165,0,274899641,12.941298084819815,13.193730309927906,14.984079003909894,1.51,4.56,7.77,14.99,54.48974999999999,0.29,276.18
Bupe,1,Large central metro (1),road_km,8,22671,68,0,98876565,6.464626174407834,6.962779770110339,6.314658195466868,1.13,3.15,5.15,7.97,19.925,0.29,168.27
Bupe,2,Large fringe metro (2),road_km,8,16595,368,0,79764236,13.625128050617656,13.701153489140172,12.921877707616355,2.4,5.61,9.18,16.64,49.392999999999994,0.56,230.75
Bupe,3,Medium metro (3),road_km,8,14971,372,0,66957575,16.406422416672232,16.573727133039093,16.00523679452051,2.22,5.95,10.81,21.295,59.11750000000001,0.29,215.1
Bupe,4,Small metro (4),road_km,8,6645,357,0,29301265,25.52340406320542,25.114866583746473,24.441737309923088,2.83,8.38,18.07,34.73,87.59099999999997,0.65,276.18
Bupe,56,Rural (5-6),road_km,8,12148,1966,0,46030749,65.84215920316102,61.95714621371901,45.415968527474526,8.6335,37.13,56.335,82.7325,180.66624999999993,1.08,907.43
Bupe,5,Micropolitan (5),road_km,8,6653,641,0,27214881,55.18732000601233,54.00651618355414,38.4632819016732,5.8660000000000005,30.55,46.61,71.11,159.7809999999999,1.08,639.86
Bupe,6,Non-core (6),road_km,8,5495,1325,0,18815868,78.74236760691538,73.45677249436487,49.65050579226029,24.69,48.61,67.4,95.045,200.31299999999985,3.99,907.43
Bupe,99,All,road_km,9,73012,3130,0,320859297,23.075001369637867,21.44410502791197,31.89584736938838,1.74,5.42,10.23,27.93,110.22,0.29,907.48
Bupe,1234,Urban (1-4),road_km,9,60881,1165,0,274899641,13.797725727238383,14.066038861833217,16.022540048655785,1.63,4.86,8.27,16.02,58.15,0.29,319.85
Bupe,1,Large central metro (1),road_km,9,22671,68,0,98876565,6.795634069957214,7.3173082807842285,6.477604747658141,1.21,3.36,5.45,8.4,20.5825,0.29,168.29
Bupe,2,Large fringe metro (2),road_km,9,16595,368,0,79764236,14.305120819523953,14.39569345050832,13.277646391075427,2.59,5.96,9.81,17.61,51.0215,0.74,231.89
Bupe,3,Medium metro (3),road_km,9,14970,372,0,66957575,17.653426853707415,17.825441377021196,17.837285330807408,2.39,6.41,11.48,22.9075,63.77099999999999,0.3,216.31
Bupe,4,Small metro (4),road_km,9,6645,357,0,29301265,27.733670428893905,27.351341584740453,25.619908399690363,3.12,9.57,20.1,37.45,91.96899999999997,0.66,319.85
Bupe,56,Rural (5-6),road_km,9,12131,1965,0,45959656,69.63421482153161,65.57471689170171,47.276320024091284,10.7725,39.77,59.36,86.85499999999999,190.595,1.41,907.48
Bupe,5,Micropolitan (5),road_km,9,6636,640,0,27143788,59.26119047619048,57.96918802674114,40.72300642656768,7.00875,33.300000000000004,49.67,75.4425,167.93125000000003,1.41,640.26
Bupe,6,Non-core (6),road_km,9,5495,1325,0,18815868,82.16112829845314,76.54645963236986,51.42950235468717,26.796999999999997,50.474999999999994,70.05,98.845,208.98649999999986,4.6,907.48
Bupe,99,All,road_km,10,73012,3130,0,320859297,24.442029666356216,22.773489250492247,33.36765521241898,1.85,5.76,10.87,30.06,115.09624999999956,0.36,907.74
Bupe,1234,Urban (1-4),road_km,10,60881,1165,0,274899641,14.718475714919268,15.046568244918152,16.965458558174365,1.73,5.15,8.74,17.16,61.55,0.36,331.91
Bupe,1,Large central metro (1),road_km,10,22671,68,0,98876565,7.118995192095629,7.664473533440406,6.636031321078183,1.28,3.55,5.75,8.8,21.2925,0.36,168.98
Bupe,2,Large fringe metro (2),road_km,10,16595,368,0,79764236,15.0000819523953,15.108696737094053,13.683435660217436,2.8285,6.3,10.39,18.62,52.54,0.74,234.26
Bupe,3,Medium metro (3),road_km,10,14970,372,0,66957575,18.94173079492318,19.296865739238616,18.953929360847226,2.58,6.8,12.18,24.63,66.75499999999992,0.49,261.75
Bupe,4,Small metro (4),road_km,10,6645,357,0,29301265,30.428398796087283,30.075643700024557,26.940989831612395,3.511,10.68,23.01,41.39,98.33,1.07,331.91
Bupe,56,Rural (5-6),road_km,10,12131,1965,0,45959656,73.24094880883686,68.99071529908754,48.999442825860605,14.195,41.769999999999996,62.38,91.205,201.0925,1.51,907.74
Bupe,5,Micropolitan (5),road_km,10,6636,640,0,27143788,63.07521398432791,61.62790172248619,42.67918051749865,9.08625,35.6225,52.595,79.10249999999999,175.23999999999998,1.51,640.26
Bupe,6,Non-core (6),road_km,10,5495,1325,0,18815868,85.5175304822566,79.61231674775779,53.15625601137483,28.101,52.615,72.68,102.875,216.3124999999999,4.65,907.74
Bupe,99,All,road_km,11,73012,3130,0,320859297,25.829014682517943,24.08624297160384,35.412470137923826,1.95,6.08,11.52,31.78,122.00724999999991,0.39,908.62
Bupe,1234,Urban (1-4),road_km,11,60881,1165,0,274899641,15.635628521213516,15.971659902531485,18.593025626853166,1.83,5.45,9.21,18.14,65.42,0.39,414.78
Bupe,1,Large central metro (1),road_km,11,22671,68,0,98876565,7.422327643244674,7.989659398968805,6.793104318035053,1.35,3.73,6.03,9.2,21.682499999999997,0.39,169.17
Bupe,2,Large fringe metro (2),road_km,11,16595,368,0,79764236,15.671695088882194,15.788099648694685,14.05444608755818,3.03,6.68,10.97,19.54,54.02049999999998,0.74,234.26
Bupe,3,Medium metro (3),road_km,11,14970,372,0,66957575,19.850374749498997,20.210289996016137,20.007599169912943,2.77225,7.2,12.83,25.48,70.21099999999998,0.67,261.98
Bupe,4,Small metro (4),road_km,11,6645,357,0,29301265,34.07211738148984,33.720584484663036,31.699396732543203,3.89,12.05,25.62,44.9,112.57499999999996,1.08,414.78
Bupe,56,Rural (5-6),road_km,11,12131,1965,0,45959656,76.98584782787898,72.62220182544448,51.71402384784476,17.2,44.02,65.14,95.71000000000001,207.39,1.71,908.62
Bupe,5,Micropolitan (5),road_km,11,6636,640,0,27143788,67.00217600964436,65.57615133672574,44.98337658356521,12.03875,37.8,55.37,85.0025,184.18125,1.71,654.37
Bupe,6,Non-core (6),road_km,11,5495,1325,0,18815868,89.04256232939035,82.78684056031855,56.524742171882714,29.397499999999997,54.75,75.75,105.985,227.0824999999997,4.7,908.62
Bupe,99,All,road_km,12,73012,3130,0,320859297,27.181784227250315,25.369961357423282,37.876868806840086,2.05,6.38,12.12,33.66,128.80449999999982,0.4,1120.03
Bupe,1234,Urban (1-4),road_km,12,60881,1165,0,274899641,16.598043888898015,16.95452588583046,21.12476405452088,1.92,5.74,9.7,19.15,68.87,0.4,579.31
Bupe,1,Large central metro (1),road_km,12,22671,68,0,98876565,7.736451854792466,8.326877860593154,6.973732659573273,1.42,3.91,6.32,9.61,22.7925,0.4,170.53
Bupe,2,Large fringe metro (2),road_km,12,16595,368,0,79764236,16.370322386260924,16.532850013632675,14.487465512744446,3.2285000000000004,6.99,11.47,20.48,55.95,0.77,237.2
Bupe,3,Medium metro (3),road_km,12,14970,372,0,66957575,20.845112224448897,21.186693402352162,21.581119650515397,2.9422500000000005,7.59,13.43,26.4,74.89974999999997,0.68,275.89
Bupe,4,Small metro (4),road_km,12,6645,357,0,29301265,37.832291948833706,37.54514477719648,39.87406841580049,4.212000000000001,13.75,28.95,50.06,117.68099999999997,1.08,579.31
Bupe,56,Rural (5-6),road_km,12,12131,1965,0,45959656,80.29766053911466,75.70541621808484,54.8797282662363,19.5225,46.135000000000005,67.7,99.16,214.3,1.75,1120.03
Bupe,5,Micropolitan (5),road_km,12,6636,640,0,27143788,70.41270795660036,68.79545786166618,46.78540634125835,14.813749999999999,39.845,57.945,88.965,197.93624999999997,1.75,670.81
Bupe,6,Non-core (6),road_km,12,5495,1325,0,18815868,92.23515741583257,85.67372832122335,61.20125151388213,30.807000000000002,56.504999999999995,77.97,109.245,233.20949999999993,4.77,1120.03
Bupe,99,All,road_km,13,73012,3130,0,320859297,28.47311318687339,26.575120826653187,39.75730988704642,2.14,6.68,12.77,35.52,134.42,0.4,1410.5
Bupe,1234,Urban (1-4),road_km,13,60881,1165,0,274899641,17.51532875609796,17.849866683056163,22.44197314711777,2.01,6,10.19,20.03,73.68,0.4,580.38
Bupe,1,Large central metro (1),road_km,13,22671,68,0,98876565,8.037125402496581,8.647943943036452,7.129222622351666,1.5,4.09,6.58,10.02,23.35,0.4,170.53
Bupe,2,Large fringe metro (2),road_km,13,16595,368,0,79764236,16.96583247966255,17.13896382107891,14.859436723608901,3.43,7.29,12.07,21.19,57.834499999999984,0.77,238.19
Bupe,3,Medium metro (3),road_km,13,14970,372,0,66957575,21.9216085504342,22.224072591936014,23.43788759065427,3.11,7.9925,14.13,27.405,79.1755,0.69,375.99
Bupe,4,Small metro (4),road_km,13,6645,357,0,29301265,41.29820767494357,40.84112372861718,41.66103375056571,4.75,15.66,31.49,55.45,131.64299999999997,1.12,580.38
Bupe,56,Rural (5-6),road_km,13,12131,1965,0,45959656,83.46617838595334,78.76370186626288,57.95743765193617,21.6225,48.025000000000006,69.96,102.735,220.2175,1.76,1410.5
Bupe,5,Micropolitan (5),road_km,13,6636,640,0,27143788,73.53215641952984,71.8464906769829,48.65050069569138,16.53625,41.8175,60.474999999999994,92.2225,204.34375,1.76,672.23
Bupe,6,Non-core (6),road_km,13,5495,1325,0,18815868,95.46293357597816,88.74247691257187,65.53459474778923,32.403999999999996,58.405,80.45,112.1,239.94899999999996,10.07,1410.5
Bupe,99,All,road_km,14,73012,3130,0,320859297,29.698620363775817,27.74012125763649,41.18564894934703,2.25,6.99,13.36,37.2725,139.65349999999947,0.47,1410.78
Bupe,1234,Urban (1-4),road_km,14,60881,1165,0,274899641,18.392612966278477,18.726788292750083,23.553122972820837,2.1,6.27,10.66,21.23,76.84,0.47,581.4
Bupe,1,Large central metro (1),road_km,14,22671,68,0,98876565,8.345427638833753,8.98160763827101,7.31880525968271,1.57,4.26,6.84,10.39,24.36,0.47,186.55
Bupe,2,Large fringe metro (2),road_km,14,16595,368,0,79764236,17.607387164808678,17.76931705394884,15.263580845379046,3.65,7.63,12.58,22.189999999999998,59.18,1.16,240.51
Bupe,3,Medium metro (3),road_km,14,14970,372,0,66957575,23.084329325317302,23.376575170919796,25.495545212595786,3.28,8.41,14.72,28.91,80.49099999999999,0.71,376.18
Bupe,4,Small metro (4),road_km,14,6645,357,0,29301265,44.06237471783296,43.592728266509994,42.42018865147601,5.12,18.06,33.98,58.99,138.19799999999998,1.15,581.4
Bupe,56,Rural (5-6),road_km,14,12131,1965,0,45959656,86.43928777512158,81.65179536287216,59.701342398712235,23.552500000000002,49.87,72.18,106.2,229.21499999999997,2.14,1410.78
Bupe,5,Micropolitan (5),road_km,14,6636,640,0,27143788,76.44713381555154,74.78550941931907,50.49570446918741,18.8775,43.607499999999995,62.415,95.4375,211.7225,2.14,690.96
Bupe,6,Non-core (6),road_km,14,5495,1325,0,18815868,98.50624567788898,91.55710560416347,67.25903007573672,34.01,60.075,82.79,115.255,246.06699999999984,10.21,1410.78
Bupe,99,All,road_km,15,72978,3129,0,320705300,30.930853407876345,28.938938012873503,42.43233479525329,2.35,7.29,13.98,39.15,144.43149999999994,0.47,1413.75
Bupe,1234,Urban (1-4),road_km,15,60848,1164,0,274745644,19.331511142519066,19.695907549748085,24.736412814850695,2.2,6.52,11.15,22.19,83.58824999999997,0.47,581.47
Bupe,1,Large central metro (1),road_km,15,22671,68,0,98876565,8.656559040183494,9.312618517744827,7.5299777911132795,1.66,4.43,7.12,10.8,24.9225,0.47,189.85
Bupe,2,Large fringe metro (2),road_km,15,16595,368,0,79764236,18.253250979210605,18.404074663988506,15.639041781643707,3.82,7.97,13.12,23.02,60.79299999999999,1.18,240.51
Bupe,3,Medium metro (3),road_km,15,14970,372,0,66957575,24.225263861055446,24.649043128727406,27.135410430510596,3.4922500000000003,8.81,15.34,29.6775,93.29199999999997,0.75,475.01
Bupe,4,Small metro (4),road_km,15,6612,356,0,29147268,47.55989715668481,47.076040365086705,43.71841003616051,5.46,20.665,38.03,61.7625,147.44,1.54,581.47
Bupe,56,Rural (5-6),road_km,15,12130,1965,0,45959656,89.11690272052762,84.1935368963597,60.849326777634815,25.5745,51.572500000000005,74.25,109.325,238.71174999999994,2.44,1413.75
Bupe,5,Micropolitan (5),road_km,15,6635,640,0,27143788,78.96029691032403,77.26832303987933,51.55013111891484,21.2885,45.175,64.19,98.91,220.51549999999986,2.44,693.26
Bupe,6,Non-core (6),road_km,15,5495,1325,0,18815868,101.38061146496815,94.18385659752715,68.48661147679611,35.581999999999994,62.095,84.83,119.155,253.51849999999962,10.52,1413.75
Bupe,99,All,road_km,16,72977,3129,0,320704272,32.296896008331395,30.239234512504407,44.00180960846881,2.45,7.61,14.66,41.05,150.10399999999964,0.47,1414.82
Bupe,1234,Urban (1-4),road_km,16,60848,1164,0,274745644,20.343362805679725,20.704377728114224,26.0772438630807,2.29,6.81,11.65,23.38,87.85249999999971,0.47,581.55
Bupe,1,Large central metro (1),road_km,16,22671,68,0,98876565,8.993761633805303,9.671988989301965,7.830895917411811,1.73,4.6,7.4,11.22,26.1225,0.47,189.9
Bupe,2,Large fringe metro (2),road_km,16,16595,368,0,79764236,18.933488400120517,19.07658587490263,16.07118676393366,3.9985000000000004,8.28,13.66,23.97,62.73749999999998,1.18,240.85
Bupe,3,Medium metro (3),road_km,16,14970,372,0,66957575,25.603340681362727,25.974299816861645,28.592180821056363,3.67,9.25,16.07,30.9,97.84099999999998,0.91,475.9
Bupe,4,Small metro (4),road_km,16,6612,356,0,29147268,50.88810042347247,50.4781140616678,45.898947333132995,5.8927499999999995,23.1675,40.245000000000005,64.11749999999999,156.86899999999955,1.99,581.55
Bupe,56,Rural (5-6),road_km,16,12129,1965,0,45958628,92.26462527825872,87.23963860801067,62.65086710851945,27.164,53.47,76.75,113.32,247.10399999999993,2.8,1414.82
Bupe,5,Micropolitan (5),road_km,16,6635,640,0,27143788,81.79209042954032,80.06215391823721,52.887849424778786,22.607,47.05,66.54,102.41499999999999,224.41449999999975,2.8,693.26
