providers,urc_code,urc_cat,metric,new_rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
Bupe,3,Medium metro (3),geodesic_km,16,14971,372,0,66957575,15.867566953755869,16.070538178804583,25.106418243465782,1.5517717189495621,4.990792369087918,9.290644927356528,19.152229354503575,65.18455582976858,0.11029312703384991,1932.7605195392314
Bupe,4,Small metro (4),geodesic_km,16,6653,358,0,29312699,26.65688320812587,26.22010155525707,24.67638302372729,2.1341180607839036,8.192086423757932,19.96861216417419,35.82078409273022,95.16538665294593,0.15147750777067204,188.45112931025582
Bupe,56,Rural (5-6),geodesic_km,16,12166,1976,0,46093332,59.664685195376826,56.75878910717113,46.15013726801212,9.66800760168619,33.71382990502961,49.97243756356653,73.1499139686058,169.32088839225315,0.2171920408782574,1626.3954733456474
Bupe,5,Micropolitan (5),geodesic_km,16,6654,641,0,27214881,52.00413463358721,51.165614523744125,36.38818592436063,6.140467004285403,28.48412553541943,42.53165217958927,65.48429116116989,157.71769782425997,0.2171920408782574,266.31908180050107
Bupe,6,Non-core (6),geodesic_km,16,5512,1335,0,18878451,68.91238175527307,64.82182249376577,54.281967506578916,21.361517793156786,41.29232194479506,57.49584796569083,80.86389031498854,180.5043156259216,0.7847932107659207,1626.3954733456474
Bupe,99,All,geodesic_km,17,73056,3142,0,321004407,20.51784528948855,19.197001755582317,31.04035884727604,1.1861515099622633,4.403485752669823,8.665794903418135,25.17632389154188,99.06486366376163,0.04843987808899233,1935.8746271780715
Bupe,1234,Urban (1-4),geodesic_km,17,60890,1166,0,274911075,12.400935648786295,12.659860212929763,18.02079986463435,1.0871828873523857,3.91163704591133,6.886988489348549,13.914929220022199,54.981217113060595,0.04843987808899233,1935.8746271780715
Bupe,1,Large central metro (1),geodesic_km,17,22671,68,0,98876565,5.527696093585289,5.977859148705159,4.981074191835595,0.7197384377140676,2.6403170381134986,4.476155897094406,7.005192663524548,16.951853448468192,0.04843987808899233,125.36952589397161
Bupe,2,Large fringe metro (2),geodesic_km,17,16595,368,0,79764236,11.97134426037023,12.171452746582018,10.822650678125926,1.8243135015904182,4.84531097044502,8.227331644881607,14.977216548356845,42.373355304736634,0.13877787905560324,115.59868569742254
Bupe,3,Medium metro (3),geodesic_km,17,14971,372,0,66957575,16.41402571188534,16.636153952053007,25.9654224436809,1.6201203731221607,5.1476639189743985,9.662317637200339,19.773404402535263,69.10344959874334,0.11029312703384991,1935.8746271780715
Bupe,4,Small metro (4),geodesic_km,17,6653,358,0,29312699,27.863480622793634,27.445526135655662,25.332629107037093,2.2724522760751418,8.745603582155061,21.076142928267775,38.014053313199504,96.4081811531001,0.15147750777067204,188.46364721058868
Bupe,56,Rural (5-6),geodesic_km,17,12166,1976,0,46093332,61.14242428195612,58.18599497737354,46.69530584025344,11.327710021540334,34.63740605525791,51.2247709644393,74.8032720039807,174.61201948066974,0.2171920408782574,1626.9413894716556
Bupe,5,Micropolitan (5),geodesic_km,17,6654,641,0,27214881,53.54179393466399,52.6895401715014,36.96824446657243,6.85003703634788,29.383267318696188,43.688787221751205,67.30700941772994,162.8613225668285,0.2171920408782574,270.561496174332
Bupe,6,Non-core (6),geodesic_km,17,5512,1335,0,18878451,70.31778609815383,66.10959863869556,54.85737235344486,22.25702899420789,42.40465381298701,58.854867999708745,82.43249240830828,183.1068529426102,2.4001649768694127,1626.9413894716556
Bupe,99,All,geodesic_km,18,73056,3142,0,321004407,21.136615975862078,19.78904658228472,31.621733317420606,1.2197931550426344,4.548727515343542,8.969860696310318,26.138253974698788,101.79976812332117,0.06443785013637715,1936.2569400833363
Bupe,1234,Urban (1-4),geodesic_km,18,60890,1166,0,274911075,12.868244411245803,13.128378715719814,18.629243665322278,1.1304976387530943,4.034096751001445,7.117126102681418,14.440414016759535,57.32857773482171,0.06443785013637715,1936.2569400833363
Bupe,1,Large central metro (1),geodesic_km,18,22671,68,0,98876565,5.673923703034025,6.141562042329485,5.066275793373095,0.7388211413450896,2.710809652285074,4.603684313311916,7.193663049365046,17.339636341319526,0.06443785013637715,126.39508557823268
Bupe,2,Large fringe metro (2),geodesic_km,18,16595,368,0,79764236,12.281489338853692,12.48621752502959,10.967962025268502,1.8744293858222048,5.000249248916514,8.487150827715608,15.517153893253496,42.87100268894396,0.13877787905560324,115.61277636189426
Bupe,3,Medium metro (3),geodesic_km,18,14971,372,0,66957575,16.968080280347795,17.17833178937933,26.47554059607987,1.692800490336131,5.336232186222526,9.999075939339741,20.405126437490523,70.91250103519702,0.11536924427162971,1936.2569400833363
Bupe,4,Small metro (4),geodesic_km,18,6653,358,0,29312699,29.62173943693201,29.192368355083325,26.755745563627734,2.4153333264830645,9.59359323445597,22.476877381931843,39.678312420376535,106.34206134589245,0.15147750777067204,188.46364721058868
Bupe,56,Rural (5-6),geodesic_km,18,12166,1976,0,46093332,62.51925156434514,59.5147787861383,47.04273691672143,12.095049331062086,35.70676211328411,52.25969692165472,76.66833473042311,176.72823374475428,0.3854439194855838,1627.8095362296615
Bupe,5,Micropolitan (5),geodesic_km,18,6654,641,0,27214881,54.90914906105712,54.01938800675036,37.33586508891123,7.523960637808308,30.768830488825962,44.889417745818164,68.94124999438888,163.98420114344435,0.3854439194855838,296.3790070205451
Bupe,6,Non-core (6),geodesic_km,18,5512,1335,0,18878451,71.70604801878609,67.43684856344896,55.2074345351258,22.937726342428352,43.39141310697832,60.053765509160314,84.29403745337794,189.38499628255659,2.4001649768694127,1627.8095362296615
Bupe,99,All,geodesic_km,19,73056,3142,0,321004407,21.73455363099811,20.362017533272265,32.27261399528946,1.2576216874622488,4.68198207823624,9.28809636208457,27.080046530043266,104.52270593097788,0.06443938716267858,1937.1052899501678
Bupe,1234,Urban (1-4),geodesic_km,19,60890,1166,0,274911075,13.301233603477398,13.57158457910976,19.106679974643313,1.1677129018807197,4.157414230960803,7.349834960353986,14.95811935674918,58.93111428214115,0.06443938716267858,1937.1052899501678
Bupe,1,Large central metro (1),geodesic_km,19,22671,68,0,98876565,5.807057429422859,6.287848023311079,5.123848883654921,0.7565006738844868,2.7868615240432595,4.715961546963316,7.376556353902437,17.541196557468933,0.06443938716267858,126.4038813697905
Bupe,2,Large fringe metro (2),geodesic_km,19,16595,368,0,79764236,12.563264997469924,12.767370126577664,11.157341521649059,1.945130806922242,5.151437510233334,8.718935707199236,15.8590604759575,43.6011306717259,0.13877787905560324,115.90076763562502
Bupe,3,Medium metro (3),geodesic_km,19,14971,372,0,66957575,17.497424653605616,17.730446157880586,26.898369953672518,1.759805143636509,5.5448051962837255,10.34424502397662,20.992315199624507,72.15562674985941,0.11536924427162971,1937.1052899501678
Bupe,4,Small metro (4),geodesic_km,19,6653,358,0,29312699,31.236883813490156,30.829330660885432,27.553941119187925,2.5604256517769155,10.68748127302731,24.54737039467777,40.74530120933105,112.0738243385322,0.19126315380468636,188.52538029803983
Bupe,56,Rural (5-6),geodesic_km,19,12166,1976,0,46093332,63.94274502305271,60.86169811926764,47.85170552558304,13.15634283820224,36.488836107047774,53.545198176998696,78.42676373245567,179.80826566166067,0.6961646429694827,1627.8095362296615
Bupe,5,Micropolitan (5),geodesic_km,19,6654,641,0,27214881,56.239264083897986,55.323177395165686,38.19049726340052,8.684756641125526,31.37861040874391,45.94080927426266,70.94185421294804,167.0444264306974,0.6961646429694827,320.2336455581433
Bupe,6,Non-core (6),geodesic_km,19,5512,1335,0,18878451,73.24226646157511,68.84594335328968,55.99626848542597,23.545729809524495,44.207607232271286,61.15857259326127,86.21205428143395,193.45246902790083,2.4001649768694127,1627.8095362296615
Bupe,99,All,geodesic_km,20,73056,3142,0,321004407,22.278037715541092,20.908514319427347,32.912910285256395,1.2940279409702016,4.830665453728567,9.594312425745798,27.87972435238153,107.44262370714397,0.06443938716267858,1938.3841327831312
Bupe,1234,Urban (1-4),geodesic_km,20,60890,1166,0,274911075,13.704875149005737,14.007555319523348,19.568655328493545,1.1981207375027423,4.285435402480939,7.569627588048482,15.436483608683341,60.765274765853825,0.06443938716267858,1938.3841327831312
Bupe,1,Large central metro (1),geodesic_km,20,22671,68,0,98876565,5.952935458196257,6.446300902155005,5.197506152836054,0.7825693639208677,2.8515217626493867,4.847878609004364,7.571374151329303,17.860424606540537,0.06443938716267858,126.4038813697905
Bupe,2,Large fringe metro (2),geodesic_km,20,16595,368,0,79764236,12.856318924649518,13.063069119667848,11.281123064819873,2.0195315139102847,5.32336666132923,8.982482074733586,16.39704599727135,44.030122417121774,0.13877787905560324,115.9248612919338
Bupe,3,Medium metro (3),geodesic_km,20,14971,372,0,66957575,17.979072371897356,18.32646942226436,27.47069028671379,1.830059987337333,5.740476938596264,10.644094551170083,21.33198199252679,75.90929855674138,0.13321726590509014,1938.3841327831312
Bupe,4,Small metro (4),geodesic_km,20,6653,358,0,29312699,32.61920081406252,32.21751507354111,28.13950517570173,2.7158692114274054,11.587025829946763,26.2155094668968,42.50850341557647,115.47676893622858,0.19126315380468636,189.11491554726345
Bupe,56,Rural (5-6),geodesic_km,20,12166,1976,0,46093332,65.18613147489813,62.06739728311791,48.780384715876906,14.537743560102692,37.39609442754678,54.48760990085968,79.65979721218466,184.5016469116321,0.7315803775558243,1627.8095362296615
Bupe,5,Micropolitan (5),geodesic_km,20,6654,641,0,27214881,57.417915082121354,56.493039005197055,38.81719181195615,9.597566632012835,32.10074503242037,46.55228688244476,71.90564264293972,169.50579188921355,0.7315803775558243,320.38495008963093
Bupe,6,Non-core (6),geodesic_km,20,5512,1335,0,18878451,74.5638005383119,70.1033053766888,57.207909419834216,23.921925330965976,44.866933614306625,62.143608783761266,87.55273376473069,197.54610278934712,3.8204302675139825,1627.8095362296615
Bupe,99,All,road_km,1,73056,3142,2,321004407,8.672151148465518,7.959201156732553,14.619800967523243,0.39,1.65,3.42,8.77,49.26,0,446.29
Bupe,1234,Urban (1-4),road_km,1,60890,1166,1,274911075,5.522582568279985,5.59653276144835,8.221189096723808,0.36,1.46,2.86,5.82,28.875999999999912,0,174.5
Bupe,1,Large central metro (1),road_km,1,22671,68,0,98876565,2.7284222134003793,2.941145625558493,3.541921338682177,0.27,1,1.89,3.32,10.0125,0,101.85
Bupe,2,Large fringe metro (2),road_km,1,16595,368,0,79764236,5.796689364266345,5.792894411851447,7.33723025448023,0.5,1.81,3.39,6.57,26.32,0,129.6
Bupe,3,Medium metro (3),road_km,1,14971,372,0,66957575,7.316413065259502,7.340678043821032,9.914809151287441,0.4725,1.97,3.86,8.415,35.6025,0,174.5
Bupe,4,Small metro (4),road_km,1,6653,358,1,29312699,10.324472339146121,10.035384883749176,12.779145194187981,0.55,2.3475,5.4350000000000005,13.62,45.745249999999956,0,167.83
Bupe,56,Rural (5-6),road_km,1,12166,1976,1,46093332,24.436563912864777,22.05062663055038,25.43882863393384,0.97,6.47,17.6,33.55,91.01099999999997,0,446.29
Bupe,5,Micropolitan (5),road_km,1,6654,641,1,27214881,17.20260934916579,16.526725132106954,19.089628184554794,0.79,4.18,11.83,23.08,69.29499999999993,0.01,279.21
Bupe,6,Non-core (6),road_km,1,5512,1335,0,18878451,33.16796806966618,30.013797016503098,29.138989897597543,1.6277499999999998,13.2575,26.395,45.01,107.04474999999994,0,446.29
Bupe,99,All,road_km,2,73056,3142,20,321004407,11.12095829453968,10.253998125552092,18.471721060452214,0.59,2.25,4.515,11.63,61.08125,0,904.77
Bupe,1234,Urban (1-4),road_km,2,60890,1166,8,274911075,6.938481817285897,7.06332181390517,9.734288911416982,0.54,2,3.77,7.51,34.21,0,192.15
Bupe,1,Large central metro (1),road_km,2,22671,68,0,98876565,3.514772616999691,3.7757615304496066,4.576079103865707,0.42,1.39,2.51,4.26,12.1525,0,127.55
Bupe,2,Large fringe metro (2),road_km,2,16595,368,0,79764236,7.315240132570051,7.37125130490813,8.474444866535782,0.75,2.51,4.46,8.6,31.725999999999985,0,130
Bupe,3,Medium metro (3),road_km,2,14971,372,0,66957575,9.02381470843631,9.09890280673994,11.256653574168677,0.74,2.67,5.1,10.86,41.1925,0,192.15
Bupe,4,Small metro (4),road_km,2,6653,358,8,29312699,12.98018058690745,12.667289440234066,15.662096033572737,0.82,3.2,7.11,17.26,54.21599999999999,0,175.61
Bupe,56,Rural (5-6),road_km,2,12166,1976,12,46093332,32.071882507816355,29.299127814102903,32.39157427896306,1.53825,10.6225,24.615000000000002,44.0075,107.90224999999994,0.01,904.77
Bupe,5,Micropolitan (5),road_km,2,6654,641,1,27214881,22.908480384788817,22.266751841024035,23.448680142845454,1.26,6.21,16.83,31.15,83.844,0.01,287.66
Bupe,6,Non-core (6),road_km,2,5512,1335,11,18878451,43.154251954190144,39.45773504865997,37.80161987738041,2.525,21.06,36.23,56.37,123.57,0.04,904.77
Bupe,99,All,road_km,3,73056,3142,20,321004407,12.91614395640506,11.926055557303467,20.748552592036617,0.72,2.69,5.32,13.91,68.86,0,905.33
Bupe,1234,Urban (1-4),road_km,3,60890,1166,8,274911075,7.91156187378864,8.084140731416962,10.644937824422009,0.67,2.39,4.41,8.78,37.54974999999999,0,211.71
Bupe,1,Large central metro (1),road_km,3,22671,68,0,98876565,4.036226456706806,4.338368743190057,5.2043591610887034,0.51,1.66,2.95,4.91,13.662500000000001,0,163.86
Bupe,2,Large fringe metro (2),road_km,3,16595,368,0,79764236,8.441933112383248,8.540954355031998,9.42020196435085,0.9885000000000002,3.01,5.25,10.06,35.30149999999999,0,155.37
Bupe,3,Medium metro (3),road_km,3,14971,372,0,66957575,10.193707167189901,10.299952219147722,12.022561480785473,0.89,3.16,6.01,12.69,43.6725,0,209.17
Bupe,4,Small metro (4),road_km,3,6653,358,8,29312699,14.667050413844997,14.417188601925547,17.008185392551372,1.03,3.85,8.6,19.98,56.969,0,211.71
Bupe,56,Rural (5-6),road_km,3,12166,1976,12,46093332,37.98517195984861,34.85842442351629,35.5742303243347,1.99,14.952499999999999,30.55,51.127500000000005,121.88399999999994,0.01,905.33
Bupe,5,Micropolitan (5),road_km,3,6654,641,1,27214881,27.322238088080564,26.52744517236728,26.27829334238441,1.6230000000000002,8.39,21.03,37.76,92.0249999999999,0.01,445.78
Bupe,6,Non-core (6),road_km,3,5512,1335,11,18878451,50.88109980003636,46.89292690399367,40.709901518931844,4.34,27.22,42.88,64.89,143.10500000000002,0.04,905.33
Bupe,99,All,road_km,4,73056,3142,20,321004407,14.419957829015827,13.323691778701486,22.57665949618264,0.85,3.06,5.96,15.81,76.18,0,905.33
Bupe,1234,Urban (1-4),road_km,4,60890,1166,8,274911075,8.68759485562235,8.881819043445022,11.234216976962545,0.79,2.73,4.94,9.77,40.3,0,211.71
Bupe,1,Large central metro (1),road_km,4,22671,68,0,98876565,4.452395130342729,4.804522037754851,5.410082138043779,0.58,1.89,3.32,5.43,14.9225,0,163.91
Bupe,2,Large fringe metro (2),road_km,4,16595,368,0,79764236,9.36406628502561,9.447134558525704,10.132442248095822,1.15,3.43,5.89,11.17,37.863499999999966,0,155.44
Bupe,3,Medium metro (3),road_km,4,14971,372,0,66957575,11.14558412931668,11.283908061186505,12.577579834508683,1.0425,3.575,6.76,14.024999999999999,46.0075,0,209.17
Bupe,4,Small metro (4),road_km,4,6653,358,8,29312699,15.909808878856284,15.61255598213934,17.765733643196015,1.1810000000000003,4.38,9.55,21.64,60.24499999999998,0,211.71
Bupe,56,Rural (5-6),road_km,4,12166,1976,12,46093332,43.13459684054632,39.837206168800044,37.96950049426032,2.47825,18.6,35.86,57.307500000000005,137.68525,0.01,905.33
Bupe,5,Micropolitan (5),road_km,4,6654,641,1,27214881,31.942298211333235,31.10295910130932,29.35792706465199,2.05,10.98,25.13,43.88,103.7689999999999,0.01,623.49
Bupe,6,Non-core (6),road_km,4,5512,1335,11,18878451,56.6707471368842,52.45424851521116,42.525192928062744,6.0600000000000005,31.49,48.31,71.19,155.9,0.04,905.33
Bupe,99,All,road_km,5,73056,3142,20,321004407,15.809706446136152,14.637008980389284,24.16028368900638,0.94,3.39,6.6,17.74,81.02374999999999,0,905.33
Bupe,1234,Urban (1-4),road_km,5,60890,1166,8,274911075,9.471014585591801,9.68690363924484,11.936538901922006,0.87,3.03,5.41,10.68,42.98,0,211.71
Bupe,1,Large central metro (1),road_km,5,22671,68,0,98876565,4.817346830752944,5.1997887934314875,5.5891508166256125,0.65,2.08,3.64,5.85,15.9725,0.03,163.91
Bupe,2,Large fringe metro (2),road_km,5,16595,368,0,79764236,10.183726423621573,10.278994491340706,10.705639603391427,1.2885000000000002,3.78,6.47,12.265,40.66449999999998,0,156.1
Bupe,3,Medium metro (3),road_km,5,14971,372,0,66957575,12.11194308997395,12.27073056424161,13.207917152578839,1.17,3.97,7.52,15.49,47.77,0.02,209.17
Bupe,4,Small metro (4),road_km,5,6653,358,8,29312699,17.618269375470277,17.312377936583967,19.037451768873115,1.3510000000000004,4.93,10.84,24.35,66.38299999999997,0,211.71
Bupe,56,Rural (5-6),road_km,5,12166,1976,12,46093332,47.56157725851571,44.18416105280435,39.807342742495926,3.0382499999999997,22.02,40.25,62.605,145.777,0.04,905.33
Bupe,5,Micropolitan (5),road_km,5,6654,641,1,27214881,36.243992183977156,35.40224920954091,31.544858973944525,2.33,14.15,29.53,49.03,117.54299999999998,0.33,634.34
Bupe,6,Non-core (6),road_km,5,5512,1335,11,18878451,61.2492510452645,56.870057473265526,44.22234929640792,7.92,35.32,52.16,75.9,165.27,0.04,905.33
Bupe,99,All,road_km,6,73056,3142,20,321004407,16.924336354674406,15.68441039890553,25.344496549518876,1.03,3.68,7.14,19.27,85.28125,0,905.33
Bupe,1234,Urban (1-4),road_km,6,60890,1166,8,274911075,10.114410006241583,10.347757894489211,12.52996789918331,0.96,3.29,5.84,11.53,45.44974999999999,0,256.28
Bupe,1,Large central metro (1),road_km,6,22671,68,0,98876565,5.154243306426713,5.5668928975232905,5.786052488207415,0.7075,2.26,3.94,6.3,16.9325,0.03,165.09
Bupe,2,Large fringe metro (2),road_km,6,16595,368,0,79764236,10.89957758360952,11.003060276287233,11.24577170721331,1.45,4.12,6.98,13.14,43.134499999999996,0.09,158.18
Bupe,3,Medium metro (3),road_km,6,14971,372,0,66957575,12.91049295304255,13.080464506368399,13.664099775304363,1.2825,4.31,8.14,16.675,49.4775,0.02,211.43
Bupe,4,Small metro (4),road_km,6,6653,358,8,29312699,18.776851768246804,18.452200036414812,20.24114217615381,1.4620000000000004,5.29,11.73,25.66,70.036,0,256.28
Bupe,56,Rural (5-6),road_km,6,12166,1976,12,46093332,51.03672206680928,47.53886040322967,40.9594120807347,3.36,25.055,43.83,66.8275,153.31525,0.04,905.33
Bupe,5,Micropolitan (5),road_km,6,6654,641,1,27214881,39.599054561851794,38.64783484961775,33.188334751125964,2.6090000000000004,16.55,32.45,54.1,126.14199999999997,0.33,634.34
Bupe,6,Non-core (6),road_km,6,5512,1335,11,18878451,64.86962552263225,60.38237685589315,45.00274187975778,11.899999999999999,38.32,55.55,79.63,170.38,0.04,905.33
Bupe,99,All,road_km,7,73056,3142,20,321004407,18.096873870420065,16.786370988315163,26.75032679391135,1.11,3.95,7.65,20.84,90.90125,0,905.33
Bupe,1234,Urban (1-4),road_km,7,60890,1166,8,274911075,10.769567852567262,11.025204038807747,13.251218302991226,1.04,3.51,6.24,12.34,47.379749999999994,0,265.87
Bupe,1,Large central metro (1),road_km,7,22671,68,0,98876565,5.44995324423272,5.882455706162527,5.925235016623807,0.75,2.43,4.19,6.69,17.715,0.03,165.09
Bupe,2,Large fringe metro (2),road_km,7,16595,368,0,79764236,11.58628683338355,11.703234889380749,11.683706009445052,1.57,4.43,7.49,14.184999999999999,44.43149999999999,0.19,159.82
Bupe,3,Medium metro (3),road_km,7,14971,372,0,66957575,13.671569033464698,13.87101641151132,14.13366968815724,1.39,4.58,8.7,17.83,50.8425,0.02,213.58
Bupe,4,Small metro (4),road_km,7,6653,358,8,29312699,20.34092550790068,20.03048014650562,22.12171998567568,1.6810000000000003,5.73,12.72,27.47,75.04299999999994,0,265.87
Bupe,56,Rural (5-6),road_km,7,12166,1976,12,46093332,54.80092562119467,51.174745424870395,42.47889800051707,3.8982499999999995,28.16,46.98,71.42500000000001,160.9517499999997,0.04,905.33
Bupe,5,Micropolitan (5),road_km,7,6654,641,1,27214881,43.519126709755,42.486131213287315,35.15069929571927,2.99,19.25,36.3,59.56,136.1469999999999,0.37,634.34
Bupe,6,Non-core (6),road_km,7,5512,1335,11,18878451,68.44531903290311,63.7258689037563,46.39677720070475,14.629999999999999,41.04,58.52,83.31,177.95999999999998,0.04,905.33
Bupe,99,All,road_km,8,73056,3142,20,321004407,19.197789720138015,17.807811580634123,28.113230465057075,1.19,4.21,8.15,22.35,95.31125,0,905.33
Bupe,1234,Urban (1-4),road_km,8,60890,1166,8,274911075,11.387504681186558,11.64790056899347,13.880582340904107,1.11,3.73,6.63,13.08,49.86949999999997,0,276.18
Bupe,1,Large central metro (1),road_km,8,22671,68,0,98876565,5.727770720303472,6.182471784593245,6.072000424447143,0.8,2.58,4.45,7.07,18.74,0.03,165.56
Bupe,2,Large fringe metro (2),road_km,8,16595,368,0,79764236,12.199491413076228,12.328276163643064,12.144186251651782,1.6785,4.73,8.02,14.99,45.852999999999994,0.19,230.56
Bupe,3,Medium metro (3),road_km,8,14971,372,0,66957575,14.579158372854184,14.763268311912432,15.128595482802242,1.49,4.85,9.22,18.935000000000002,55.2575,0.1,215.1
Bupe,4,Small metro (4),road_km,8,6653,358,8,29312699,21.478499623777275,21.119700358329236,22.80157286453098,1.8510000000000004,6.25,13.72,29.17,80.00499999999998,0,276.18
Bupe,56,Rural (5-6),road_km,8,12166,1976,12,46093332,58.32118726345236,54.576287172592124,44.138228560062196,4.4965,30.627499999999998,49.76,75.01,170.22049999999996,0.04,905.33
Bupe,5,Micropolitan (5),road_km,8,6654,641,1,27214881,47.05400420862769,45.94301521950436,37.181979475333634,3.36,22.45,38.91,62.99,151.44,0.37,634.54
Bupe,6,Non-core (6),road_km,8,5512,1335,11,18878451,71.94790401745138,67.04746608229127,47.88968851420811,17.15,43.45,61.43,87.57,190.14,0.04,905.33
Bupe,99,All,road_km,9,73056,3142,38,321004407,20.084062149059136,18.652022387402116,29.061615168637918,1.26,4.45,8.61,23.67,99.05,0.03,905.38
Bupe,1234,Urban (1-4),road_km,9,60890,1166,9,274911075,11.944346183538379,12.223857011548445,14.436340952218343,1.17,3.96,7,13.76,51.31,0.03,319.85
Bupe,1,Large central metro (1),road_km,9,22671,68,0,98876565,5.988483084116272,6.464128684789971,6.205559946836635,0.86,2.72,4.67,7.41,19.302500000000002,0.03,167.51
Bupe,2,Large fringe metro (2),road_km,9,16595,368,0,79764236,12.756386863513105,12.88874927943897,12.509321223052527,1.8185000000000002,5.03,8.43,15.635000000000002,47.312999999999995,0.19,230.75
Bupe,3,Medium metro (3),road_km,9,14971,372,1,66957575,15.276492317969272,15.475768311501723,15.78813278119536,1.57,5.14,9.68,19.8175,57.43099999999998,0.1,216.31
Bupe,4,Small metro (4),road_km,9,6653,358,8,29312699,22.729497366440935,22.41889240515725,23.702490947374198,1.9820000000000004,6.69,14.93,31.02,83.31399999999995,0.17,319.85
Bupe,56,Rural (5-6),road_km,9,12166,1976,29,46093332,60.914089972810416,57.08102845250767,45.126245162906926,4.964,32.75,51.94,77.53,175.76000000000005,0.08,905.38
Bupe,5,Micropolitan (5),road_km,9,6654,641,18,27214881,49.65830922242315,48.49713035925568,38.390264983332706,3.60875,24.6025,40.980000000000004,65.935,158.06625,0.37,639.48
Bupe,6,Non-core (6),road_km,9,5512,1335,11,18878451,74.49223232139612,69.44849248736021,48.76624890599327,18.5,45.6,63.85,89.41,194.675,0.08,905.38
Bupe,99,All,road_km,10,73056,3142,44,321004407,21.07030994904947,19.62731271670149,30.157758341536557,1.33,4.68,9.02,25.2225,103.37624999999957,0.03,905.38
Bupe,1234,Urban (1-4),road_km,10,60890,1166,9,274911075,12.601329643074195,12.928796930949794,15.20729800931695,1.24,4.16,7.32,14.5,54.81,0.03,331.91
Bupe,1,Large central metro (1),road_km,10,22671,68,0,98876565,6.223355829032685,6.719047693657238,6.339051010564265,0.9,2.85,4.89,7.71,19.945,0.03,168.27
Bupe,2,Large fringe metro (2),road_km,10,16595,368,0,79764236,13.264601385959626,13.39928580523231,12.809121369705279,1.93,5.31,8.84,16.3,48.31199999999997,0.19,231.89
Bupe,3,Medium metro (3),road_km,10,14971,372,1,66957575,16.197120240480963,16.56072541008243,16.769857304676474,1.7022500000000003,5.38,10.17,21.21,60.31775,0.1,261.75
Bupe,4,Small metro (4),road_km,10,6653,358,8,29312699,24.604198645598196,24.303232981920747,25.009039831787128,2.19,7.15,16.43,33.73,88.54699999999998,0.17,331.91
Bupe,56,Rural (5-6),road_km,10,12166,1976,35,46093332,63.57298821201879,59.693312878582034,46.33526950317843,5.602499999999999,34.715,54.18,80.39,183.01999999999998,0.37,905.38
Bupe,5,Micropolitan (5),road_km,10,6654,641,18,27214881,52.29385322483424,51.197086032354804,39.655397697755475,4.11875,26.9775,43.535,68.4125,160.0125,0.37,639.86
Bupe,6,Non-core (6),road_km,10,5512,1335,17,18878451,77.19416014558689,71.94997732339534,50.01814594841606,20.481,47.22,66.05,92.505,202.68049999999994,1.89,905.38
Bupe,99,All,road_km,11,73056,3142,44,321004407,22.030071221169123,20.529643858223626,31.26291685682332,1.41,4.91,9.47,26.5225,107.53899999999965,0.03,905.51
Bupe,1234,Urban (1-4),road_km,11,60890,1166,9,274911075,13.20882804158933,13.546947927480195,16.03108982222723,1.31,4.36,7.65,15.09,57.42,0.03,333.16
Bupe,1,Large central metro (1),road_km,11,22671,68,0,98876565,6.446035463808389,6.96221473794119,6.447141796756536,0.94,2.98,5.08,8.01,20.5125,0.03,168.29
Bupe,2,Large fringe metro (2),road_km,11,16595,368,0,79764236,13.747796926785176,13.890969032286602,13.212465190192614,2.04,5.55,9.22,16.88,50.06749999999998,0.19,234.26
Bupe,3,Medium metro (3),road_km,11,14971,372,1,66957575,17.266112224448896,17.63512258023084,18.424301780910632,1.81,5.64,10.64,22.1575,65.23,0.1,261.98
Bupe,4,Small metro (4),road_km,11,6653,358,8,29312699,25.795364936042137,25.48844457295615,25.689434160554583,2.3310000000000004,7.65,17.8,34.75,93.15999999999995,0.17,333.16
Bupe,56,Rural (5-6),road_km,11,12166,1976,35,46093332,66.30062649410601,62.29541783559041,47.35380895982931,6.3825,36.75,56.6,83.36500000000001,187.03750000000002,0.39,905.51
Bupe,5,Micropolitan (5),road_km,11,6654,641,18,27214881,55.42128842676311,54.18787702107016,41.1082908233983,4.63,29.41,46.045,71.5,166.25125,0.39,640.26
Bupe,6,Non-core (6),road_km,11,5512,1335,17,18878451,79.4389863512284,73.99136346354045,50.93539541077838,23.0105,48.555,68.15,95.225,208.11699999999965,1.89,905.51
Bupe,99,All,road_km,12,73056,3142,44,321004407,22.95717388922369,21.37854252077352,32.44663325164166,1.48,5.12,9.9,27.68,112.73174999999974,0.03,905.51
Bupe,1234,Urban (1-4),road_km,12,60890,1166,9,274911075,13.788292899262496,14.11007813371426,16.879392056210744,1.37,4.56,7.98,15.75,59.97,0.03,333.16
Bupe,1,Large central metro (1),road_km,12,22671,68,0,98876565,6.673080146442592,7.203699554287712,6.6404549080375785,0.99,3.12,5.28,8.28,20.895,0.03,168.98
Bupe,2,Large fringe metro (2),road_km,12,16595,368,0,79764236,14.232901476348298,14.388158131045095,13.510068777847918,2.15,5.77,9.69,17.65,51.517499999999984,0.19,234.26
Bupe,3,Medium metro (3),road_km,12,14971,372,1,66957575,17.963655978623915,18.292637818349903,19.70299724393986,1.92,5.8825,11.01,22.96,67.21549999999999,0.1,275.89
